"CMPD_CHEMBLID","ASSAY_CHEMBLID","CANONICAL_SMILES","STANDARD_TYPE","RELATION","STANDARD_VALUE","STANDARD_UNITS","MOLWEIGHT","ALOGP","PSA","STABLE"
"CHEMBL2207164","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cscn4","T1/2","=","0.8167","hr","356.45","2.52","124.72","1"
"CHEMBL2207168","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4nccs4","T1/2",">","1.5","hr","356.45","2.5","124.72","1"
"CHEMBL2207170","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4oc5ccccc5c4","T1/2","=","0.2833","hr","389.45","4.23","96.74","0"
"CHEMBL2203326","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4occc4","T1/2","=","0.8167","hr","339.39","3.03","96.74","1"
"CHEMBL2207172","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4occn4","T1/2","=","1.3","hr","340.38","1.94","109.63","1"
"CHEMBL2207586","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4ocnc4","T1/2",">","1.5","hr","340.38","1.82","109.63","1"
"CHEMBL2207169","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4oncc4","T1/2",">","1.5","hr","340.38","2.38","109.63","1"
"CHEMBL2207174","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)N4CCCCC4","T1/2","=","0.2833","hr","356.47","3.09","86.83","0"
"CHEMBL2207151","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)N4CCOCC4","T1/2","=","1.15","hr","358.44","1.86","96.07","1"
"CHEMBL2207558","CHEMBL2213242","O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)N4CCS(=O)(=O)CC4","T1/2",">","1.5","hr","406.5","1.59","129.35","1"
"CHEMBL2207579","CHEMBL2213242","O=C(N[C@@H](C1CCCCO1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2",">","1.5","hr","357.43","1.92","121.07","1"
"CHEMBL2207580","CHEMBL2213242","O=C(N[C@@H](C1CCCOC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2",">","1.5","hr","357.43","1.53","121.07","1"
"CHEMBL2207581","CHEMBL2213242","O=C(N[C@@H](C1CCOCC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2",">","1.5","hr","357.43","1.53","121.07","1"
"CHEMBL2207582","CHEMBL2213242","O=C(N[C@@H](C1CCS(=O)(=O)CC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2","=","1.3","hr","405.49","1.25","154.35","1"
"CHEMBL2207575","CHEMBL2213242","O=C(N[C@@H](CC1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2","=","0.1667","hr","369.48","3.68","111.83","0"
"CHEMBL2207578","CHEMBL2213242","O=C(N[C@@H](CCc1ccccc1)c2cn(nn2)C3(CC3)C#N)c4ccsc4","T1/2","=","0.2167","hr","377.46","3.47","111.83","0"
"CHEMBL1079474","CHEMBL2160630","O=C(N[C@@H]1C[C@@H]2SC[C@@H](C#N)N2C1=O)OCc3ccccc3","T1/2","=","2.233","hr","317.36","1.57","107.72","1"
"CHEMBL403858","CHEMBL932576","O=C(N[C@@H]1C[C@H]2CCN(C2)C1)c3cc4ccoc4cn3","T1/2",">","2","hr","271.31","1.16","58.37","1"
"CHEMBL214268","CHEMBL932576","O=C(N[C@H]1CN2CCC1CC2)c3cc4ccoc4cn3","T1/2",">","2","hr","271.31","1.16","58.37","1"
"CHEMBL379302","CHEMBL870291","O=C(N[C@H]1CN2CCC1CC2)c3ccc4ccoc4c3","T1/2",">","2","hr","270.33","1.88","45.48","1"
"CHEMBL378471","CHEMBL870291","O=C(N[C@H]1CN2CCC1CC2)c3ccc4occc4c3","T1/2",">","2","hr","270.33","1.88","45.48","1"
"CHEMBL2152395","CHEMBL2155765","O=C(N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23)c5ccccc5","T1/2","=","1.4","hr","345.4","1.93","66.81","1"
"CHEMBL2159748","CHEMBL2160630","O=C(N1CCC[C@H]1C#N)c2cccc3CN(Cc4ccccc4)C(=O)c23","T1/2","=","1.85","hr","345.39","2.32","64.41","1"
"CHEMBL2159749","CHEMBL2160630","O=C(N1CCCC1)c2cccc3CN(Cc4ccccc4)C(=O)c23","T1/2","=","1.633","hr","320.38","2.46","40.62","1"
"CHEMBL3603869","CHEMBL3606478","O=C(N1CCCC1)n2cnc(n2)S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4","T1/2",">","0.5","hr","324.4","1.89","93.54","1"
"CHEMBL3603870","CHEMBL3606478","O=C(N1CCCC1)n2cnc(S[C@@H]3C[C@H]4CC[C@@H]3C4)n2","T1/2",">","0.5","hr","292.4","2.91","76.32","1"
"CHEMBL1760350","CHEMBL1763141","O=C(N1CCN(CC1)c2ccccc2)c3cc(n[nH]3)c4ccccc4","T1/2","=","0.9167","hr","332.4","3.56","52.23","1"
"CHEMBL249307","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3cc[nH]c3","T1/2","=","0.55","hr","326.43","3.97","54.12","1"
"CHEMBL249909","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3cc[nH]n3","T1/2","=","0.6","hr","327.42","3.75","67","1"
"CHEMBL398356","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3ccc4[nH]ncc4c3","T1/2","=","0.3333","hr","377.48","4.52","67","0"
"CHEMBL400975","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3ccc4NC(=O)CCc4c3","T1/2","=","0.14","hr","406.52","4.33","67.43","0"
"CHEMBL249093","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)c3cn[nH]c3","T1/2","=","0.7333","hr","327.42","3.32","67","1"
"CHEMBL251127","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](CCOc2ccccc2)CC1)C3NNC(=O)C=C3","T1/2","=","0.4333","hr","357.45","2.29","79.46","0"
"CHEMBL249312","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](COc2ccccc2)CC1)c3ccc4NC(=O)CCc4c3","T1/2","=","0.2667","hr","392.49","3.94","67.43","0"
"CHEMBL250108","CHEMBL940936","O=C(NC[C@@H]1CC[C@H](COc2ccccc2)CC1)c3cn[nH]c3","T1/2","=","0.7333","hr","313.39","2.94","67","1"
"CHEMBL1684208","CHEMBL1686690","O=C(NC1CC1)c2ccc3OCC(Cc3c2)C4=Nc5ccc(cc5C(=O)N4)c6cn[nH]c6","T1/2","=","1.783","hr","427.46","2.36","108.47","1"
"CHEMBL2207591","CHEMBL2213242","O=C(Nc1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N)C5CC5","T1/2",">","1.5","hr","432.52","3.51","112.69","1"
"CHEMBL1808990","CHEMBL1810301","O=C(Nc1ccc(cc1)C(=O)NCCN2CCCC2)Nc3ccc(cc3)c4nc(O[C@H]5CCOC5)nc(n4)N6CCOCC6","T1/2",">","0.5","hr","602.68","2.72","143.07","1"
"CHEMBL1808989","CHEMBL1810301","O=C(Nc1ccc(cc1)C(=O)NCCN2CCCCC2)Nc3ccc(cc3)c4nc(O[C@H]5CCOC5)nc(n4)N6CCOCC6","T1/2",">","0.5","hr","616.71","3.18","143.07","1"
"CHEMBL485214","CHEMBL1030551","O=C(Nc1ccc(cc1)c2c[nH]cn2)C3COc4ccccc4O3","T1/2","=","0.3333","hr","321.33","2.22","76.24","0"
"CHEMBL485213","CHEMBL1030551","O=C(Nc1ccc(cc1)c2ccncc2)C3COc4ccccc4O3","T1/2","=","0.1","hr","332.35","2.76","60.45","0"
"CHEMBL455658","CHEMBL942696","O=C(Nc1ccc(cc1)c2cn[nH]c2)C3COc4ccccc4C3","T1/2","=","1.083","hr","319.36","2.78","67","1"
"CHEMBL519123","CHEMBL942696","O=C(Nc1ccc(cc1)c2cn[nH]c2)C3COc4ccccc4O3","T1/2","=","0.3333","hr","321.33","2.35","76.24","0"
"CHEMBL494787","CHEMBL995599","O=C(Nc1cccc2ccccc12)N3C(=O)N(CCN4CCOCC4)c5ccccc35","T1/2","=","0.1833","hr","416.47","3.2","65.12","0"
"CHEMBL494619","CHEMBL995599","O=C(Nc1cccc2ccccc12)N3Cc4ccccc4N(CCN5CCOCC5)C3=O","T1/2","=","0.06667","hr","430.5","3.2","65.12","0"
"CHEMBL494627","CHEMBL995599","O=C(NC1CCCCC1)N2C(=O)N(CCN3CCOCC3)c4ccccc24","T1/2","=","0.06667","hr","372.46","2.57","65.12","0"
"CHEMBL212980","CHEMBL869287","O=C(NC1CCNC1)c2cn3ccnc3c(n2)N4CCN(CC4)c5ccccn5","T1/2",">","2","hr","392.46","0.29","90.69","1"
"CHEMBL2431652","CHEMBL2432693","O=C(Nc1ccncc1)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C4CCCCC4","T1/2","=","0.1083","hr","390.48","3.32","86.88","0"
"CHEMBL2429886","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccc(OCc4ccccc4)cc23)NC(=O)C5CCCCC5","T1/2","=","0.06667","hr","496.6","4.89","96.11","0"
"CHEMBL2429885","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccc(cc4)c5ccccc5","T1/2","=","0.3167","hr","460.53","4.38","86.88","0"
"CHEMBL2431634","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccc5ccccc5c4","T1/2","=","0.1833","hr","434.49","3.77","86.88","0"
"CHEMBL2431543","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4cccc(c4)c5ccccc5","T1/2","=","0.1667","hr","460.53","4.38","86.88","0"
"CHEMBL2431626","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4cccc(Oc5ccccc5)c4","T1/2","=","0.08333","hr","476.53","4.42","96.1","0"
"CHEMBL2431649","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccccc4","T1/2","=","0.06667","hr","384.43","2.86","86.88","0"
"CHEMBL2431651","CHEMBL2432693","O=C(Nc1ccncc1)[C@H](Cc2c[nH]c3ccccc23)NC(=O)C4CCCCC4","T1/2","=","0.06333","hr","390.48","3.32","86.88","0"
"CHEMBL495407","CHEMBL995599","O=C(NC1CCOc2ccccc12)N3C(=O)N(CCN4CCOCC4)c5ccccc35","T1/2","=","0.03333","hr","422.48","2.19","74.35","0"
"CHEMBL2069641","CHEMBL2072828","O=C(NC1CCOCC1)C2CCN(CC2)C(=O)NCc3ccccc3","T1/2","=","5","hr","345.44","0.68","70.67","1"
"CHEMBL3354560","CHEMBL3376652","O=C(Nc1nc(cs1)c2ccccc2)[C@@H]3CCCCN3C(=O)N4CCS(=O)(=O)CC4","T1/2",">","2","hr","448.56","1.83","136.3","1"
"CHEMBL510515","CHEMBL1030551","O=C(Nc1nc(cs1)c2ccncc2)C3COc4ccccc4O3","T1/2","=","0.3","hr","339.37","2.18","101.58","0"
"CHEMBL3354563","CHEMBL3376652","O=C(Nc1nc(ns1)c2ccccc2)[C@@H]3CCCCN3C(=O)N4CCS(=O)(=O)CC4","T1/2","=","1.833","hr","449.55","1.38","149.19","1"
"CHEMBL1762299","CHEMBL1763216","O=C(Nc1ncc(s1)c2ccccc2)N3CCCN(CC3)C(=O)C4CCOCC4","T1/2","=","0.3833","hr","414.52","1.6","103.01","0"
"CHEMBL2346882","CHEMBL2352998","O=C(Nc1nccs1)[C@H](CC2CCCCC2)N3CCN(CC3=O)S(=O)(=O)C4CCCC4","T1/2","<","0.08333","hr","468.63","2.2","136.3","0"
"CHEMBL3354557","CHEMBL3376652","O=C(Nc1onc(c1)C2CCCC2)[C@@H]3CCCCN3C(=O)N4CCS(=O)(=O)CC4","T1/2",">","2","hr","424.51","1.42","121.2","1"
"CHEMBL563465","CHEMBL1058194","O=C(NCC(c1ccccc1)c2ccccc2)c3cccnc3","T1/2","=","0.06667","hr","302.37","3.14","41.99","0"
"CHEMBL590810","CHEMBL1066155","O=C(NCc1cccc(c1)C(=O)Nc2ccc3CCNCc3c2)Nc4ccc(cc4)C#N","T1/2","=","3.15","hr","425.48","2.81","106.04","1"
"CHEMBL2159745","CHEMBL2160630","O=C(NCc1ccccc1)c2ccccc2C(=O)N3CCC[C@H]3C#N","T1/2","=","0.5167","hr","333.38","2.36","73.2","1"
"CHEMBL2159746","CHEMBL2160630","O=C(NCc1ccccc1)c2ccccc2C(=O)N3CCCC3","T1/2","=","0.9167","hr","308.37","2.5","49.41","1"
"CHEMBL2159747","CHEMBL2160630","O=C(NCc1ccccc1)c2ccccc2C(=O)N3CCCCC3","T1/2","=","0.2667","hr","322.4","2.95","49.41","0"
"CHEMBL567503","CHEMBL1039075","O=C(NCCC(c1ccccc1)c2ccccc2)C3=CNC(=O)C=C3","T1/2","=","1.6","hr","332.4","2.49","58.2","1"
"CHEMBL566038","CHEMBL1039075","O=C(NCCC(c1ccccc1)c2ccccc2)c3ccc(CCN4CCCC4)nc3","T1/2","=","0.7667","hr","413.55","4.53","45.23","1"
"CHEMBL556303","CHEMBL1058194","O=C(NCCC(c1ccccc1)c2ccccc2)c3ccccc3","T1/2","=","0.08333","hr","315.41","4.68","29.1","0"
"CHEMBL569141","CHEMBL1058194","O=C(NCCC(c1ccccc1)c2ccccc2)c3ccccn3","T1/2","=","0.1333","hr","316.4","3.96","41.99","0"
"CHEMBL560537","CHEMBL1058194","O=C(NCCC(c1ccccc1)c2ccccc2)c3cccnc3","T1/2","=","0.2167","hr","316.4","3.53","41.99","0"
"CHEMBL571898","CHEMBL1058194","O=C(NCCC(c1ccccc1)c2ccccc2)c3ccncc3","T1/2","=","0.05","hr","316.4","3.53","41.99","0"
"CHEMBL1684209","CHEMBL1686690","O=C(NCCc1ccccn1)c2ccc3OCC(Cc3c2)C4=Nc5ccc(cc5C(=O)N4)c6cn[nH]c6","T1/2","=","1.7","hr","492.53","2.76","121.36","1"
"CHEMBL3798077","CHEMBL3804649","O=C(NCCc1nc(cs1)c2ccccc2)c3ccccc3","T1/2","=","0.4667","hr","308.4","3.47","70.23","0"
"CHEMBL3798920","CHEMBL3804649","O=C(NCCc1nc(cs1)c2ccccc2)C3CCCCC3","T1/2","=","0.1333","hr","314.45","3.93","70.23","0"
"CHEMBL3799598","CHEMBL3804649","O=C(NCCc1nc(cs1)c2ccccc2)N3CCCC3","T1/2","=","0.2167","hr","301.41","2.46","73.47","0"
"CHEMBL3797550","CHEMBL3804649","O=C(NCCc1nc(cs1)c2ccccc2)N3CCCCC3","T1/2","=","0.1517","hr","315.43","2.92","73.47","0"
"CHEMBL561479","CHEMBL1058194","O=C(NCCCC(c1ccccc1)c2ccccc2)c3cccnc3","T1/2","=","0.1","hr","330.42","3.99","41.99","0"
"CHEMBL560538","CHEMBL1058194","O=C(NCCCc1ccccc1)c2cccnc2","T1/2","=","1.75","hr","240.3","2.25","41.99","1"
"CHEMBL2312293","CHEMBL2319402","O=C(NCCCN1CCCC1=O)c2cnc(NCc3ccccc3)nc2NC4CCCC4","T1/2","=","0.1833","hr","436.55","2.64","99.25","0"
"CHEMBL3289421","CHEMBL3291675","O=C(NCCN1CCCC1)C2=CC=CN3C(=O)c4cc5ccccc5cc4N=C23","T1/2","=","0.55","hr","386.45","2.01","65.01","1"
"CHEMBL3289420","CHEMBL3291675","O=C(NCCN1CCCCC1)C2=CC=CN3C(=O)c4cc5ccccc5cc4N=C23","T1/2","=","0.4167","hr","400.47","2.47","65.01","0"
"CHEMBL2035651","CHEMBL2039157","O=C(NCCN1CCOCC1)c2ccc(cc2)c3nccc4ccccc34","T1/2","=","1","hr","361.44","2.57","54.46","1"
"CHEMBL1684210","CHEMBL1686690","O=C(NCCN1CCOCC1)c2ccc3OCC(Cc3c2)C4=Nc5ccc(cc5C(=O)N4)c6cn[nH]c6","T1/2","=","0.3","hr","500.55","1.69","120.94","0"
"CHEMBL1289053","CHEMBL1292304","O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CC5=NCCN5)c3","T1/2","=","4.333","hr","399.45","1.72","71.75","1"
"CHEMBL1289283","CHEMBL1292304","O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCCC5)c3","T1/2","=","5.05","hr","414.5","3.18","50.6","1"
"CHEMBL1290155","CHEMBL1292277","O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c5CNCCc5[nH]c4c3","T1/2","=","7.7","hr","371.43","2.64","57.36","1"
"CHEMBL1412368","CHEMBL1769313","O=C1CC(=O)N(CCc2ccccc2)C(=O)N1CCc3ccccc3","T1/2","=","1.017","hr","336.38","3.17","57.69","1"
"CHEMBL1766840","CHEMBL1769313","O=C1CC(=O)N(CCCCc2ccccc2)C(=O)N1CCCCc3ccccc3","T1/2","=","0.25","hr","392.49","5","57.69","0"
"CHEMBL1765205","CHEMBL3293059","O=C1CCc2cc(cc3CCN1c23)c4cccnc4","T1/2","=","0.15","hr","250.3","1.92","33.2","0"
"CHEMBL1223514","CHEMBL1228174","O=C1CCCN1c2ccc(cc2)C(N3CCCN(CC3)C4CCC4)c5nnnn5Cc6ccccc6","T1/2","=","0.5667","hr","485.62","3.26","70.39","1"
"CHEMBL1835124","CHEMBL1838315","O=C1CN(Cc2ccc(cc2)c3cccc(CN4CCCCC4)n3)C(=O)N1C5CC5","T1/2","=","2","hr","404.5","3.33","56.75","1"
"CHEMBL1835125","CHEMBL1838315","O=C1CN(Cc2ccc(cc2)c3cccc(CN4CCCCC4)n3)C(=O)N1C5CCC5","T1/2","=","0.4833","hr","418.53","3.78","56.75","0"
"CHEMBL1835126","CHEMBL1838315","O=C1CN(Cc2ccc(cc2)c3cccc(CN4CCCCC4)n3)C(=O)N1CC5CC5","T1/2","=","0.6333","hr","418.53","3.66","56.75","1"
"CHEMBL389156","CHEMBL891577","O=C1N(CC2CC2)c3ccncc3N1Cc4nc5ccccc5n4CCCC#N","T1/2","=","0.05833","hr","386.45","2.57","78.05","0"
"CHEMBL388039","CHEMBL891577","O=C1N(Cc2nc3ccccc3n2CCCC#N)c4cnccc4N1C5CC5","T1/2","=","0.65","hr","372.42","2.24","78.05","1"
"CHEMBL233893","CHEMBL891577","O=C1N(Cc2nc3ccccc3n2CCCC#N)c4cnccc4N1C5CCC5","T1/2","=","0.07667","hr","386.45","2.7","78.05","0"
"CHEMBL2158442","CHEMBL2161664","O=C1NC(=CC(=N1)N2CCOCC2)NCc3cccc4ccccc34","T1/2",">","1.92","hr","336.39","1.85","65.96","1"
"CHEMBL2158436","CHEMBL2161664","O=C1NC(=NC(=C1)N2CCOCC2)NCc3cccc4ccccc34","T1/2","=","0.6833","hr","336.39","2.18","65.96","1"
"CHEMBL2334292","CHEMBL2346261","O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)[C@@H]4CNC[C@H]4c5ccccc5","T1/2","=","0.5833","hr","357.41","1.91","82.17","1"
"CHEMBL1684195","CHEMBL1686690","O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)C4=Cc5ccccc5OC4","T1/2","=","7.3","hr","342.35","2.62","79.37","1"
"CHEMBL1684213","CHEMBL1686690","O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)C4CC4","T1/2","=","5.5","hr","252.27","1.55","70.14","1"
"CHEMBL1684196","CHEMBL1686690","O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)C4CCc5ccccc5O4","T1/2","=","1.033","hr","344.37","2.96","79.37","1"
"CHEMBL1684197","CHEMBL1686690","O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)C4COc5ccccc5C4","T1/2","=","1.1","hr","344.37","2.66","79.37","1"
"CHEMBL3353337","CHEMBL3364623","O=C1Nc2ccccc2/C/1=C/c3ccc4cn[nH]c4c3","T1/2","=","0.9","hr","261.28","2.37","57.78","1"
"CHEMBL2407749","CHEMBL3364623","O=C1Nc2ccccc2/C/1=C\c3ccc4c(\C=C\c5ccncc5)n[nH]c4c3","T1/2","=","0.4833","hr","364.4","3.64","70.67","0"
"CHEMBL3408941","CHEMBL3411396","O=C1Nc2ccccc2[C@]13C[C@H]3c4ccc5c(\C=C\c6ccc(cc6)N7CCNCC7)n[nH]c5c4","T1/2","=","0.7667","hr","461.56","4.25","73.05","1"
"CHEMBL3353354","CHEMBL3411396","O=C1Nc2ccccc2[C@]13C[C@H]3c4ccc5c(\C=C\c6ccc(CN7CCOCC7)cc6)n[nH]c5c4","T1/2","=","0.75","hr","476.57","4.43","70.25","1"
"CHEMBL3353340","CHEMBL3364623","O=C1Nc2ccccc2[C@]13C[C@H]3c4ccc5c(\C=C\c6ccncc6)n[nH]c5c4","T1/2",">","1","hr","378.43","3.52","70.67","1"
"CHEMBL3353338","CHEMBL3364623","O=C1Nc2ccccc2[C@]13C[C@H]3c4ccc5cn[nH]c5c4","T1/2",">","1","hr","275.3","2.26","57.78","1"
"CHEMBL1779369","CHEMBL1780651","O=C1NCC2(CCCNC2)c3[nH]c(cc13)c4ccnc(n4)c5ccc6OCOc6c5","T1/2",">","1","hr","403.43","2.03","101.16","1"
"CHEMBL1779368","CHEMBL1780651","O=C1NCC2(CCCNC2)c3[nH]c(cc13)c4ccnc(n4)c5oc6ccccc6c5","T1/2",">","1","hr","399.45","2.86","95.84","1"
"CHEMBL1738702","CHEMBL1780651","O=C1NCC2(CCNCC2)c3[nH]c(cc13)c4ccnc(n4)c5ccc6OCOc6c5","T1/2",">","1","hr","403.43","1.9","101.16","1"
"CHEMBL1779352","CHEMBL1780651","O=C1NCC2(CCNCC2)c3[nH]c(cc13)c4ccnc(n4)c5oc6ccccc6c5","T1/2",">","1","hr","399.45","2.73","95.84","1"
"CHEMBL226403","CHEMBL1780733","O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4","T1/2","=","0.5833","hr","340.38","3","70.67","1"
"CHEMBL3121096","CHEMBL3123337","O=C1NN=C([C@@H]2C[C@H]12)c3ccc(OC4CCN(CC4)C5CCC5)cc3","T1/2",">","0.6667","hr","339.43","2.19","53.93","1"
"CHEMBL3121095","CHEMBL3123337","O=C1NN=C([C@H]2C[C@@H]12)c3ccc(OC4CCN(CC4)C5CCC5)cc3","T1/2",">","0.6667","hr","339.43","2.19","53.93","1"
"CHEMBL1950643","CHEMBL1952473","O=C1NN=C(C=C1)c2ccc(OC3CCN(CC3)C4CCC4)cc2","T1/2",">","0.6667","hr","325.4","2.49","53.93","1"
"CHEMBL2013050","CHEMBL2014281","O=S(=O)(C1CC1)N2CCC(CC2)Oc3ccc4OC5(CCN(CC5)C6CCC6)CCc4c3","T1/2",">","0.6667","hr","460.63","2.89","67.46","1"
"CHEMBL2152397","CHEMBL2155765","O=S(=O)(N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23)c5ccccc5","T1/2","=","0.7","hr","381.45","1.63","92.26","1"
"CHEMBL38380","CHEMBL1118081","O=S(=O)(N1CCCNCC1)c2cccc3cnccc23","T1/2","=","1.217","hr","291.37","0.19","70.68","1"
"CHEMBL1935425","CHEMBL1936238","O=S1(=O)CCC(CC1)Oc2ccc3OC4(CCN(CC4)C5CCC5)CCc3c2","T1/2",">","0.6667","hr","405.55","2.81","64.22","1"
"CHEMBL1935426","CHEMBL1936238","O=S1(=O)CCC(COc2ccc3OC4(CCN(CC4)C5CCC5)CCc3c2)CC1","T1/2",">","0.6667","hr","419.58","3.39","64.22","1"
"CHEMBL3769835","CHEMBL3772979","OB(O)c1ccc(Cn2c(nc3c(c(Cl)c(Cl)cc23)[N+](=O)[O-])C4CC4)cc1","T1/2","=","4.467","hr","","","","1"
"CHEMBL516945","CHEMBL946374","OC(=O)[C@@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc3c(Cl)cccc3Cl)C4CCCCC4","T1/2","=","0.2667","hr","514.4","5.77","107.53","0"
"CHEMBL571000","CHEMBL1061554","OC(=O)[C@@H]1C[C@H](CN1C(=O)CNC=O)NC(=O)c2ccccc2","T1/2",">","0.5","hr","319.31","-1.06","115.81","1"
"CHEMBL2043144","CHEMBL2046047","OC(=O)\C(=C\C(=O)C1=CC(=CN(Cc2ccccc2F)C1=O)Cc3ccc(F)cc3F)\O","T1/2",">","3","hr","443.37","3.41","94.91","1"
"CHEMBL1077335","CHEMBL1100112","OC(=O)\C=C\c1ccc(NC(=O)C2(CCCC2)NC(=O)c3ccc4c(c3)nc(c5ccccn5)n4C6CCCCC6)cc1","T1/2","=","1.117","hr","577.67","6.03","126.21","1"
"CHEMBL1077334","CHEMBL1100112","OC(=O)\C=C\c1ccc(NC(=O)C2(CCCC2)NC(=O)c3ccc4c(c3)nc(c5cocc5)n4C6CCCCC6)cc1","T1/2","=","1.283","hr","566.65","5.85","126.46","1"
"CHEMBL593215","CHEMBL1074508","OC(=O)C(=O)O.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(Cl)c(Cl)c7","T1/2","=","5.017","hr","515.43","4.39","82.03","1"
"CHEMBL611931","CHEMBL1074508","OC(=O)C(=O)O.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(I)cc7","T1/2","=","1.867","hr","572.43","3.64","82.03","1"
"CHEMBL211007","CHEMBL870190","OC(=O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c3ccc(cc3)c4ccc(Cl)cc4","T1/2","=","3.833","hr","483.92","3.9","117.19","1"
"CHEMBL471372","CHEMBL946374","OC(=O)C[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc3c(Cl)cccc3Cl)C(=O)O","T1/2",">","2","hr","490.29","3.31","144.83","1"
"CHEMBL3358920","CHEMBL3380333","OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23","T1/2",">","1","hr","457.48","6.94","62.31","1"
"CHEMBL3746329","CHEMBL3750822","OC(=O)C1(CCC1)Sc2ccnc3ccc(Br)cc23","T1/2","=","818","hr","338.22","3.8","75.49","1"
"CHEMBL3746480","CHEMBL3750822","OC(=O)C1(CCC1)Sc2ccnc3ccc(cc23)C(F)(F)F","T1/2","=","277","hr","327.32","4","75.49","1"
"CHEMBL3747343","CHEMBL3750822","OC(=O)C1(CCC1)Sc2ccnc3ccccc23","T1/2","=","121","hr","259.32","3.06","75.49","1"
"CHEMBL3815018","CHEMBL3816535","OC(=O)C1=Cc2ccc(cc2OC1=O)N(Cc3ccccc3)Cc4ccccc4","T1/2",">","1","hr","385.41","4.82","66.84","1"
"CHEMBL219046","CHEMBL1219592","OC(=O)c1c(O)c(Cc2ccc(Cl)cc2)nc3c4CCCCc4ccc13","T1/2",">","1","hr","367.83","5.56","70.42","1"
"CHEMBL1215851","CHEMBL1219592","OC(=O)c1c(O)c(nc2c(cccc12)C(F)(F)F)C3(CC3)c4ccc(Cl)cc4","T1/2",">","1","hr","407.77","5.5","70.42","1"
